loop_id	loop_strength	region
chr3_120284000_120349000	99.02596582239552	region12
chr3_120341000_120559000	96.6825609147333	region12
chr3_120349000_120559000	164.68407825934693	region12
chr3_120349000_120417000	45.154882556578514	region12
chr3_120398000_120558000	88.94703917120134	region12
chr3_120418000_120908000	0.0	region12
chr3_120418000_120450000	68.0408862124305	region12
chr3_120418000_120559000	459.43376162257925	region12
chr3_120419000_120443000	67.00029035149753	region12
chr3_120419000_120849000	87.56598544127283	region12
chr3_120419000_120506000	154.96931692074668	region12
chr3_120444000_120558000	145.34756208117074	region12
chr3_120450000_120559000	221.19964839429107	region12
chr3_120450000_120505000	166.3306741797897	region12
chr3_120452000_120469000	63.66855497933009	region12
chr3_120504000_120559000	72.1643062384926	region12
chr3_120540000_120553000	26.805293463546466	region12
chr3_120560000_120677000	100.97939736849287	region12
chr3_120561000_121442000	684.3696846291259	region12
chr3_120561000_120596000	53.04633036530099	region12
chr3_120561000_120908000	0.0	region12
chr3_120561000_120795000	787.9117194188526	region12
chr3_120570000_120590000	52.99252018173078	region12
chr3_120570000_120595000	71.54937732691565	region12
chr3_120586000_120594000	61.056698255301704	region12
chr3_120596000_120908000	0.0	region12
chr3_120596000_120677000	90.65110754078724	region12
chr3_120597000_120794000	195.53390775554766	region12
chr3_120677000_120908000	0.0	region12
chr3_120678000_120794000	102.94278817753012	region12
chr3_120678000_120768000	78.49989357676661	region12
chr3_120681000_120720000	99.17187985146847	region12
chr3_120720000_120741000	78.19088681373285	region12
chr3_120846000_120908000	0.0	region12
chr3_121069000_121213000	141.8725527902215	region12
chr3_121372000_121388000	58.32517020383203	region12
chr4_181949000_182086000	107.47373152931581	region11
chr4_181950000_182143000	156.64737515612225	region11
chr4_182143000_182448000	431.25895324963824	region11
chr4_182143000_182550000	125.05295365969381	region11
chr4_182143000_182808000	884.9542474547937	region11
chr4_182144000_182254000	128.59285781937368	region11
chr4_182144000_182344000	0.0	region11
chr4_182144000_182917000	531.5899498297109	region11
chr4_182145000_182179000	73.62476400028784	region11
chr4_182180000_182449000	197.1342728014232	region11
chr4_182450000_182806000	405.87121178558306	region11
chr4_182454000_182805000	359.5941045719266	region11
chr4_182479000_182806000	480.5432221963359	region11
chr4_182559000_182805000	157.8548513412582	region11
chr4_182586000_182806000	0.0	region11
chr4_182702000_182803000	91.24686412495444	region11
chr4_182809000_182925000	167.42342984562046	region11
chr4_182865000_183321000	122.3824185330726	region11
chr4_182917000_183098000	68.74122724640458	region11
chr4_182926000_183262000	484.4830208232435	region11
chr4_182928000_183407000	360.8716896555251	region11
chr4_182936000_183363000	229.4448324679403	region11
chr4_182937000_183398000	409.7509437767424	region11
chr4_182937000_183406000	512.360616827245	region11
chr4_182937000_183098000	118.94437543940235	region11
chr4_182938000_183073000	159.11723217074655	region11
chr4_182938000_183262000	1090.6748072225457	region11
chr4_182980000_183207000	120.45824589420316	region11
chr4_183013000_183262000	465.47510206554193	region11
chr4_183073000_183262000	843.8577884942426	region11
chr4_183074000_183257000	827.7933335120762	region11
chr4_183075000_183098000	87.56002779032623	region11
chr4_183075000_183183000	111.58906645220584	region11
chr4_183099000_183183000	234.5226286591069	region11
chr4_183099000_183118000	78.51479207275375	region11
chr4_183099000_183257000	433.3829371642234	region11
chr4_183100000_183249000	338.9148361811695	region11
chr4_183263000_183407000	143.77355347846273	region11
chr4_183263000_183398000	116.18653537951131	region11
chr4_183264000_183444000	72.80867436650729	region11
chr4_183289000_183406000	139.54722432036996	region11
chr4_183322000_183406000	112.42653060550813	region11
chr4_183363000_183406000	79.64572802402822	region11
chr4_183407000_183443000	76.02459070754806	region11
chr4_183444000_183505000	142.6020265832513	region11
chr4_183444000_183466000	76.61347937158105	region11
chr4_183444000_183659000	205.21555326489536	region11
chr4_183445000_183602000	0.0	region11
chr4_183445000_183539000	0.0	region11
chr4_183445000_183722000	205.08537998727846	region11
chr4_183446000_183461000	74.10917906860105	region11
chr4_183467000_183505000	94.59359751362825	region11
chr4_183472000_183659000	264.2971780839604	region11
chr4_183472000_183600000	0.0	region11
chr4_183472000_183721000	278.8157482431196	region11
chr4_183474000_183504000	90.84456192188593	region11
chr4_183504000_183722000	141.944931520575	region11
chr4_183505000_183659000	303.27579237486464	region11
chr4_183505000_183601000	0.0	region11
chr4_183505000_183907000	209.80024757746827	region11
chr4_183505000_183538000	0.0	region11
chr4_183635000_183658000	0.0	region11
chr4_183659000_183906000	133.79755287882273	region11
chr4_183659000_183798000	121.62698904979705	region11
chr4_183659000_183722000	100.46035085877114	region11
chr4_183722000_183839000	124.75501035786135	region11
chr4_183722000_183906000	169.7728158005603	region11
chr4_183722000_183798000	179.73643131348734	region11
chr4_183722000_183936000	93.82048872243003	region11
chr4_183723000_183774000	125.42172169141514	region11
chr4_183757000_183838000	81.87825502828512	region11
chr4_183758000_183906000	83.73679804717803	region11
chr4_183759000_183797000	105.33752118671066	region11
chr4_183773000_183906000	84.10022235000315	region11
chr4_183798000_183906000	139.88868087084148	region11
chr4_183799000_183838000	71.7316207252533	region11
chr4_183840000_183907000	196.73636442516607	region11
chr4_183840000_183936000	108.11539780850502	region11
chr4_183841000_183988000	187.9242160093725	region11
chr4_183841000_183857000	71.94095850280287	region11
chr4_183858000_183906000	144.83005830299652	region11
chr4_183906000_183935000	117.76083799551425	region11
chr4_183906000_183961000	161.71904297906616	region11
chr4_183906000_183987000	159.99902481314598	region11
chr6_29704000_29753000	182.3089725956799	region6
chr6_29705000_29835000	1129.451898661876	region6
chr6_29705000_29737000	193.94050326067352	region6
chr6_29706000_29722000	146.6978159757686	region6
chr6_29723000_29758000	118.94661364120316	region6
chr6_29723000_29752000	129.99321326661433	region6
chr6_29723000_30066000	366.15606060519684	region6
chr6_29723000_30060000	378.43021002306125	region6
chr6_29738000_29834000	1449.1115134063496	region6
chr6_29739000_29752000	114.86670066875055	region6
chr6_29745000_31410000	4000.523212366793	region6
chr6_29748000_29965000	223.31850458300408	region6
chr6_29759000_29965000	193.3147173575435	region6
chr6_29798000_29954000	723.5881851951109	region6
chr6_29847000_30171000	357.4532757107041	region6
chr6_29847000_30037000	422.0631275335261	region6
chr6_29848000_30013000	1939.0838697504335	region6
chr6_29848000_29939000	163.91305850573747	region6
chr6_29889000_29943000	610.5926719275486	region6
chr6_29926000_29965000	163.82930418290903	region6
chr6_29927000_29976000	186.03432608266107	region6
chr6_29942000_29964000	181.93920221366886	region6
chr6_29965000_30007000	182.95281231528494	region6
chr6_29966000_29975000	150.03053693164188	region6
chr6_29976000_30006000	176.57195962670716	region6
chr6_30007000_30170000	102.98555942382113	region6
chr6_30015000_30170000	130.80696432690257	region6
chr6_30061000_30171000	182.91967126886496	region6
chr6_30062000_30101000	137.39178516942366	region6
chr6_30067000_30101000	146.32213079557476	region6
chr6_30067000_30326000	241.84950451445854	region6
chr6_30067000_30128000	146.87183171949744	region6
chr6_30067000_30170000	195.0244843220211	region6
chr6_30075000_30170000	378.2692969577623	region6
chr6_30075000_30101000	206.99209390974417	region6
chr6_30102000_30213000	300.21124667868213	region6
chr6_30102000_30322000	179.71038156894264	region6
chr6_30102000_30358000	244.2138437653124	region6
chr6_30103000_30131000	403.90868331312333	region6
chr6_30103000_30170000	586.2522024741371	region6
chr6_30103000_30326000	265.1273464053929	region6
chr6_30103000_30346000	236.36800027211083	region6
chr6_30103000_30221000	171.8305265823525	region6
chr6_30127000_30170000	191.30569132974966	region6
chr6_30128000_30321000	176.68704620620372	region6
chr6_30171000_30213000	148.12569194155128	region6
chr6_30172000_30299000	144.77460388165235	region6
chr6_30213000_30326000	440.9825512631685	region6
chr6_30213000_30556000	156.11810516670053	region6
chr6_30213000_30286000	256.5851908928677	region6
chr6_30218000_30326000	360.5240530169827	region6
chr6_30218000_30357000	280.76289717443035	region6
chr6_30219000_30397000	515.8426151067606	region6
chr6_30220000_30346000	351.37511362639384	region6
chr6_30238000_30396000	394.30958334621715	region6
chr6_30285000_30325000	169.3496103716848	region6
chr6_30326000_30556000	192.40412167724656	region6
chr6_30328000_30343000	158.70127484671505	region6
chr6_30345000_30556000	121.48365880309018	region6
chr6_30346000_30354000	104.23441124927913	region6
chr6_30346000_30398000	204.9889473795066	region6
chr6_30357000_30397000	510.1917037289818	region6
chr6_30357000_30448000	206.7761921431474	region6
chr6_30411000_30452000	262.9013542077208	region6
chr6_30412000_30615000	0.0	region6
chr6_30453000_30597000	161.2038377147561	region6
chr6_30454000_30542000	219.67482185133508	region6
chr6_30454000_30613000	11.67445143930885	region6
chr6_30454000_30478000	150.9443161527513	region6
chr6_30482000_30597000	477.78055004150104	region6
chr6_30483000_30532000	522.3446643614654	region6
chr6_30483000_30543000	562.6305416907055	region6
chr6_30489000_30615000	0.0	region6
chr6_30489000_30646000	107.48263024000798	region6
chr6_30491000_30514000	239.80420534567776	region6
chr6_30516000_30556000	231.30746069950436	region6
chr6_30516000_30616000	0.0	region6
chr6_30541000_31088000	460.95593368742277	region6
chr6_30542000_30597000	185.64297122067393	region6
chr6_30542000_30671000	88.0294253710781	region6
chr6_30556000_30672000	104.84958776702832	region6
chr6_30556000_31159000	210.290623741322	region6
chr6_30556000_30908000	90.11502512652461	region6
chr6_30556000_30743000	111.82662211135352	region6
chr6_30556000_30690000	66.79119899277009	region6
chr6_30556000_30683000	88.2648547635117	region6
chr6_30556000_30647000	107.15642910544834	region6
chr6_30556000_30616000	0.0	region6
chr6_30556000_30719000	126.16433038737979	region6
chr6_30557000_30627000	92.4397625146447	region6
chr6_30557000_30883000	140.2574447354338	region6
chr6_30558000_30570000	213.8783338794101	region6
chr6_30558000_30597000	135.4737490687313	region6
chr6_30571000_30721000	119.01780318724953	region6
chr6_30572000_30613000	40.27301898932376	region6
chr6_30572000_30647000	137.2393208622856	region6
chr6_30573000_30588000	166.1222443264007	region6
chr6_30573000_30595000	196.18212866178996	region6
chr6_30598000_31087000	228.08264039881303	region6
chr6_30598000_30613000	27.922786493685624	region6
chr6_30616000_30687000	0.0	region6
chr6_30616000_31089000	0.0	region6
chr6_30616000_30906000	0.0	region6
chr6_30616000_30884000	0.0	region6
chr6_30616000_30880000	0.0	region6
chr6_30616000_30848000	0.0	region6
chr6_30616000_30816000	0.0	region6
chr6_30616000_30764000	0.0	region6
chr6_30616000_30743000	0.0	region6
chr6_30616000_30720000	0.0	region6
chr6_30617000_30647000	84.02548005996437	region6
chr6_30617000_31170000	111.93019493091161	region6
chr6_30617000_30825000	28.754116630311454	region6
chr6_30617000_30672000	77.24003909016581	region6
chr6_30619000_30625000	139.25384915122478	region6
chr6_30627000_30672000	177.21563003244702	region6
chr6_30627000_30717000	110.4036633881864	region6
chr6_30628000_30645000	138.8834277523374	region6
chr6_30647000_30720000	203.62012746498323	region6
chr6_30647000_30882000	145.80149846138582	region6
chr6_30648000_30741000	158.18434148057742	region6
chr6_30648000_30671000	171.76641749377802	region6
chr6_30648000_30686000	146.2060862616015	region6
chr6_30648000_30731000	0.0	region6
chr6_30674000_31088000	425.4343660638827	region6
chr6_30679000_30821000	90.5261560766173	region6
chr6_30679000_30878000	171.09027926289906	region6
chr6_30679000_31087000	424.7755301197006	region6
chr6_30679000_30722000	463.4402454469047	region6
chr6_30687000_30719000	389.60013018062847	region6
chr6_30687000_30882000	188.08649072126778	region6
chr6_30719000_31172000	223.06435781736826	region6
chr6_30719000_30764000	83.28374665810016	region6
chr6_30720000_30743000	141.4682343951374	region6
chr6_30720000_30883000	292.303521007932	region6
chr6_30720000_30847000	127.03950872703061	region6
chr6_30720000_30907000	114.98902468868712	region6
chr6_30725000_31088000	91.77474197734193	region6
chr6_30728000_30740000	0.0	region6
chr6_30730000_31088000	0.0	region6
chr6_30743000_30847000	212.94686307089637	region6
chr6_30743000_30880000	414.887340933357	region6
chr6_30743000_30907000	182.51381722343393	region6
chr6_30743000_31070000	384.69859052475516	region6
chr6_30743000_31086000	462.52949411374124	region6
chr6_30743000_30914000	123.75512055157053	region6
chr6_30744000_30810000	212.62875152214434	region6
chr6_30744000_30823000	206.98431958268458	region6
chr6_30744000_30829000	129.39805048034404	region6
chr6_30744000_30764000	138.0512576282109	region6
chr6_30744000_30954000	120.4767646178089	region6
chr6_30744000_31195000	162.6961942053637	region6
chr6_30784000_30940000	85.58175193789708	region6
chr6_30810000_30879000	177.92828560883595	region6
chr6_30822000_31088000	593.0135054568228	region6
chr6_30827000_31086000	642.8227693217013	region6
chr6_30828000_31080000	649.2005050651397	region6
chr6_30828000_30906000	163.55547339738476	region6
chr6_30828000_30914000	216.28906934206503	region6
chr6_30828000_30893000	212.27181701789607	region6
chr6_30828000_31070000	460.53615996316495	region6
chr6_30828000_30877000	643.8098649807588	region6
chr6_30847000_30880000	270.3419223256828	region6
chr6_30849000_31070000	236.9092887525261	region6
chr6_30882000_31070000	375.0479424973554	region6
chr6_30882000_31082000	346.55244100741146	region6
chr6_30884000_31172000	197.5732450886668	region6
chr6_30884000_31400000	245.2002166845499	region6
chr6_30884000_31495000	210.08537588286148	region6
chr6_30886000_30906000	124.20758614989055	region6
chr6_30908000_31070000	433.7380760608935	region6
chr6_30915000_31192000	242.5824638905839	region6
chr6_30915000_30941000	83.00845674351883	region6
chr6_30915000_31021000	0.0	region6
chr6_30915000_31043000	398.3171520413441	region6
chr6_30915000_31080000	807.4427168506534	region6
chr6_30915000_31069000	703.9004588998628	region6
chr6_30915000_31128000	175.36726956250456	region6
chr6_30934000_31070000	245.67924046113075	region6
chr6_30942000_31070000	461.5259165919514	region6
chr6_30942000_31042000	280.9263503351872	region6
chr6_30942000_31080000	332.1054463348402	region6
chr6_30942000_31191000	157.48791466008262	region6
chr6_30982000_31070000	0.0	region6
chr6_31056000_31191000	94.61012356930023	region6
chr6_31070000_31190000	136.2286374802133	region6
chr6_31072000_31078000	95.81595522523004	region6
chr6_31081000_31127000	97.0810190464769	region6
chr6_31086000_31192000	218.9410907206489	region6
chr6_31088000_31127000	128.85985408254763	region6
chr6_31092000_31193000	164.60037299390234	region6
chr6_31113000_31191000	210.74155220345608	region6
chr6_31137000_31192000	730.5267307938279	region6
chr6_31138000_31171000	210.4877969850483	region6
chr6_31144000_31156000	163.32460920669442	region6
chr6_31158000_31191000	214.37437504137907	region6
chr6_31159000_31171000	168.16305285713636	region6
chr6_31159000_31271000	126.49510952560591	region6
chr6_31165000_31191000	224.50665487405053	region6
chr6_31171000_31272000	121.03615680935226	region6
chr6_31172000_31191000	239.81809750381643	region6
chr6_31197000_31272000	256.12432741392763	region6
chr6_31197000_31442000	241.5077243927877	region6
chr6_31197000_31367000	1678.745925641086	region6
chr6_31271000_31356000	776.3867047584378	region6
chr6_31272000_31491000	120.3706809632599	region6
chr6_31399000_31619000	105.422715269471	region6
chr6_31399000_31441000	529.6565526311565	region6
chr6_31399000_31541000	159.03024396787885	region6
chr6_31493000_31598000	398.0278083556221	region6
chr6_31493000_31665000	108.0188885431572	region6
chr6_31493000_31529000	195.9128053847921	region6
chr6_31494000_31619000	252.33052639861666	region6
chr6_31494000_31541000	407.9739308176521	region6
chr6_31494000_31653000	147.33321287129297	region6
chr6_31498000_31619000	258.5509846211623	region6
chr6_31541000_31620000	423.9840409183662	region6
chr6_31541000_31972000	0.0	region6
chr6_31541000_31739000	130.01052911401368	region6
chr6_31542000_31665000	210.7806500510075	region6
chr6_31542000_31863000	204.4682770174442	region6
chr6_31542000_31652000	329.47083578551207	region6
chr6_31544000_31807000	146.9319333412553	region6
chr6_31546000_31897000	193.64234017423004	region6
chr6_31547000_31682000	139.9606400217587	region6
chr6_31547000_31620000	499.5827454395328	region6
chr6_31547000_31598000	826.8631790638932	region6
chr6_31547000_31652000	327.21828836070983	region6
chr6_31547000_31665000	255.38974436872107	region6
chr6_31550000_31580000	235.1004083416333	region6
chr6_31551000_31598000	567.4593472740695	region6
chr6_31573000_31596000	170.02188103869375	region6
chr6_31580000_31833000	128.7323830152498	region6
chr6_31581000_31597000	198.58380874580868	region6
chr6_31581000_31619000	178.85968442207837	region6
chr6_31597000_31738000	81.7047860655991	region6
chr6_31601000_31616000	133.55969222041432	region6
chr6_31619000_32195000	200.00820368152833	region6
chr6_31620000_31665000	186.2889555630827	region6
chr6_31620000_31898000	203.1136846730397	region6
chr6_31620000_31863000	191.22906022671228	region6
chr6_31620000_31835000	222.34444212719885	region6
chr6_31620000_31826000	212.34278175156646	region6
chr6_31620000_31769000	101.59515740800461	region6
chr6_31620000_31683000	101.34984990093889	region6
chr6_31620000_31739000	182.57638648255045	region6
chr6_31620000_31713000	88.08390803486267	region6
chr6_31620000_31702000	115.40722883799297	region6
chr6_31621000_31805000	145.77312334433122	region6
chr6_31621000_31651000	338.0268552162955	region6
chr6_31652000_31665000	159.91591931078753	region6
chr6_31652000_32177000	162.964686397303	region6
chr6_31652000_31898000	286.22795319411813	region6
chr6_31652000_31806000	182.40746123044636	region6
chr6_31652000_31703000	105.24132539249167	region6
chr6_31652000_31682000	94.68287274537862	region6
chr6_31652000_31959000	0.0	region6
chr6_31652000_31863000	340.2705147262327	region6
chr6_31652000_31834000	295.1978474737736	region6
chr6_31652000_31739000	175.18347659069937	region6
chr6_31653000_31729000	131.6152841843212	region6
chr6_31665000_31730000	173.90566954141016	region6
chr6_31665000_31972000	0.0	region6
chr6_31665000_32177000	228.56782505007845	region6
chr6_31665000_31716000	131.7531663052693	region6
chr6_31665000_31958000	0.0	region6
chr6_31665000_31897000	310.3876392028373	region6
chr6_31665000_31703000	143.2404983826756	region6
chr6_31665000_31738000	209.9025689691499	region6
chr6_31667000_31679000	131.56448781945824	region6
chr6_31667000_31832000	336.84539415163914	region6
chr6_31680000_31952000	0.0	region6
chr6_31681000_31831000	796.0881011471065	region6
chr6_31681000_31738000	274.48473474779917	region6
chr6_31681000_31769000	322.8824043040438	region6
chr6_31681000_31889000	288.7113477176445	region6
chr6_31682000_31729000	271.2259141126655	region6
chr6_31682000_31863000	388.83055125142573	region6
chr6_31682000_31795000	327.48296367625414	region6
chr6_31682000_31899000	279.42068580672276	region6
chr6_31683000_31702000	157.3730793838121	region6
chr6_31703000_31729000	170.54008898523213	region6
chr6_31703000_31738000	167.6941237716687	region6
chr6_31703000_31765000	179.48633742582004	region6
chr6_31703000_31973000	0.0	region6
chr6_31703000_32129000	147.63908188327161	region6
chr6_31704000_31713000	142.17219141536881	region6
chr6_31714000_31833000	228.31896906242707	region6
chr6_31717000_31728000	129.97218601946858	region6
chr6_31729000_31770000	223.64060584427622	region6
chr6_31736000_32195000	151.0484813772894	region6
chr6_31737000_32129000	142.3314543157616	region6
chr6_31737000_31863000	232.80046864830848	region6
chr6_31738000_32176000	148.1640378015938	region6
chr6_31738000_31832000	294.5442240061239	region6
chr6_31739000_31898000	196.80988127335684	region6
chr6_31772000_31831000	364.52398032932285	region6
chr6_31795000_31831000	257.17088972580524	region6
chr6_31795000_31826000	217.5602329127869	region6
chr6_31795000_31863000	183.4407193511825	region6
chr6_31796000_31814000	168.9050785903675	region6
chr6_31805000_31898000	130.4902491195689	region6
chr6_31806000_31863000	139.44513430088224	region6
chr6_31835000_31862000	194.8476247084658	region6
chr6_31835000_31897000	211.9894696205771	region6
chr6_31863000_31897000	223.57690216070102	region6
chr6_31863000_32177000	178.62528275396113	region6
chr6_31863000_32195000	130.14694274172913	region6
chr6_31880000_31895000	160.71989422057243	region6
chr6_31898000_31972000	0.0	region6
chr6_31898000_32195000	238.71786365000753	region6
chr6_31898000_31958000	0.0	region6
chr6_31900000_32177000	235.01867354595063	region6
chr6_31901000_32128000	184.58686072276691	region6
chr6_31902000_31952000	0.0	region6
chr6_31904000_32152000	165.98453830966096	region6
chr6_31959000_31971000	0.0	region6
chr6_31959000_32153000	0.0	region6
chr6_31959000_32177000	0.0	region6
chr6_31959000_32128000	0.0	region6
chr6_31959000_32196000	0.0	region6
chr6_31972000_32129000	0.0	region6
chr6_31972000_32177000	0.0	region6
chr6_31978000_32055000	0.0	region6
chr6_31978000_32087000	0.0	region6
chr6_32047000_32113000	231.26283658883867	region6
chr6_32047000_32196000	180.94975064637092	region6
chr6_32047000_32190000	169.20390341959174	region6
chr6_32047000_32176000	183.75121382045197	region6
chr6_32047000_32153000	228.6704899529473	region6
chr6_32047000_32087000	250.90741167317836	region6
chr6_32072000_32086000	134.2283081554626	region6
chr6_32072000_32177000	191.80941749546926	region6
chr6_32087000_32117000	166.38561118601365	region6
chr6_32087000_32154000	251.2919982768423	region6
chr6_32087000_32166000	197.22842609372583	region6
chr6_32087000_32177000	255.99627096633623	region6
chr6_32088000_32113000	174.82983160728577	region6
chr6_32088000_32195000	186.0792813360567	region6
chr6_32117000_32235000	144.95090336342284	region6
chr6_32118000_32166000	314.67396876881656	region6
chr6_32118000_32176000	267.050061138036	region6
chr6_32119000_32154000	404.53487015179354	region6
chr6_32119000_32194000	231.70425212541537	region6
chr6_32128000_32177000	376.0912997323718	region6
chr6_32129000_32153000	335.60816879713565	region6
chr6_32129000_32195000	313.75924008573173	region6
chr6_32153000_32177000	269.52286525848945	region6
chr6_32153000_32190000	173.39370928609458	region6
chr6_32153000_32195000	200.4840908950196	region6
chr6_32168000_32195000	124.46823042927487	region6
chr6_32177000_32195000	274.77420371692887	region6
chr6_32177000_32234000	98.44795690361917	region6
chr6_32179000_32188000	222.1547304871814	region6
chr7_10708000_11342000	468.62180625581226	region9
chr7_10720000_10785000	53.1743292805376	region9
chr7_10890000_11343000	393.5247742111205	region9
chr7_10896000_11343000	431.66250773288914	region9
chr7_10907000_11342000	281.3834152785601	region9
chr7_10908000_10973000	49.91863296160359	region9
chr7_10908000_10939000	38.43729668500873	region9
chr7_10908000_11192000	81.73687127667846	region9
chr7_10909000_10930000	12.296220803684994	region9
chr7_10930000_11343000	257.5186805327285	region9
chr7_10931000_10973000	53.47921287504101	region9
chr7_10939000_11211000	172.62139701776943	region9
chr7_10939000_11341000	237.09328114041597	region9
chr7_10940000_11193000	184.65201168083456	region9
chr7_10940000_10973000	97.53367286106088	region9
chr7_10960000_10971000	53.31864957667119	region9
chr7_10973000_11192000	143.0616512769248	region9
chr7_10973000_11082000	71.32388531935625	region9
chr7_10974000_11212000	169.80545288207068	region9
chr7_10974000_11342000	241.57225023400906	region9
chr7_11083000_11194000	96.30966493951665	region9
chr7_11151000_11342000	124.27658705646216	region9
chr7_11152000_11348000	109.02979263514648	region9
chr7_11154000_11211000	91.09601087618888	region9
chr7_11212000_11343000	142.24534821490838	region9
chr7_11373000_11831000	273.9284952233765	region9
chr7_11374000_12066000	313.7173430023459	region9
chr7_11374000_11556000	100.37101627040589	region9
chr7_11427000_12322000	1452.0221577836164	region9
chr7_11427000_11613000	158.32484435445684	region9
chr7_11427000_12066000	517.7082467203588	region9
chr7_11428000_12062000	603.7165337262848	region9
chr7_11428000_11831000	528.2291000401771	region9
chr7_11428000_11558000	299.94673162401864	region9
chr7_11679000_11715000	73.50000014845124	region9
chr7_11832000_12094000	111.2637885204061	region9
chr7_11834000_12490000	226.47953813617048	region9
chr7_11834000_12496000	281.953098423453	region9
chr7_11834000_12389000	95.22245018197103	region9
chr7_11835000_12322000	0.0	region9
chr7_11835000_12066000	0.0	region9
